Mapping project name,ESCO - CS NOC [1.0.9]
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-11-25
Classification 1 Name,Povolání ESCO
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.9
Classification 1 Language,cs
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Klasifikace zaměstnání CZ-ISCO
Classification 2 Concept type,unknown
Classification 2 Version,2020
Classification 2 Language,cs
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note
http://data.europa.eu/esco/occupation/bac62d45-bb74-45fa-9b38-a3ebf2095212,administrativní pracovník pro právní případy/administrativní pracovnice pro právní případy,http://data.europa.eu/esco/occupation/bac62d45-bb74-45fa-9b38-a3ebf2095212,3411,"Odborní pracovníci v právní oblasti, bezpečnosti a v příbuzných oborech",,skos:broadMatch,
http://data.europa.eu/esco/occupation/3a3fac9d-323e-4ba6-989b-0e1d44e113cc,řadový námořník/řadová námořnice,http://data.europa.eu/esco/occupation/3a3fac9d-323e-4ba6-989b-0e1d44e113cc,8350,Pracovníci lodní posádky,,skos:broadMatch,
http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,vězeňský dozorce/vězeňská dozorkyně,http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,5413.1,Referenti a vrchní referenti Vězeňské služby ČR,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/0da2ee5c-b480-498f-97a8-a292a0f4c54c,technik zvuku/technička zvuku,http://data.europa.eu/esco/occupation/0da2ee5c-b480-498f-97a8-a292a0f4c54c,3521.1,Zvukaři a osvětlovači,,skos:broadMatch,
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investiční poradce/investiční poradkyně,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,2412.2,Investiční poradci specialisté,,skos:exactMatch,
http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,stavební inženýr/stavební inženýrka,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,2142.2,Inženýři projektanti budov,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c56295bb-ef33-4ccd-a929-59e3dd73f876,vinař/vinařka,http://data.europa.eu/esco/occupation/c56295bb-ef33-4ccd-a929-59e3dd73f876,7515.4,Vinaři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/0dce2f9b-eda5-4dc4-ba74-36eeed8c9a44,tvůrce audiopopisu/tvůrkyně audiopopisu,http://data.europa.eu/esco/occupation/0dce2f9b-eda5-4dc4-ba74-36eeed8c9a44,2656,"Moderátoři v rozhlasu, televizi a ostatní moderátoři",,skos:broadMatch,
http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,vězeňský dozorce/vězeňská dozorkyně,http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,5413.8,Radové Vězeňské služby ČR,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07,písmák/písmačka,http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07,7113.0,"Kameníci, řezači a brusiči kamene",,skos:broadMatch,
http://data.europa.eu/esco/occupation/e9f0b7ae-c848-464e-af9d-55eb87a592e0,obsluha strojů na anodickou úpravu povrchu kovů,http://data.europa.eu/esco/occupation/e9f0b7ae-c848-464e-af9d-55eb87a592e0,8122.2,Obsluha zařízení (kromě lakovacích) na povrchovou úpravu kovů a jiných materiálů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,odborný lékař/odborná lékařka,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,2212.9,Ostatní lékaři specialisté,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c07ab008-79c1-4516-8dcc-8289f797dc34,důlní elektrikář/důlní elektrikářka,http://data.europa.eu/esco/occupation/c07ab008-79c1-4516-8dcc-8289f797dc34,7412.3,Provozní elektromechanici,,skos:broadMatch,
http://data.europa.eu/esco/occupation/e3713dd7-572d-4c6c-87ec-1944b3572175,operátor/operátorka kvašení jablečného vína,http://data.europa.eu/esco/occupation/e3713dd7-572d-4c6c-87ec-1944b3572175,8160.5,Obsluha strojů na výrobu nápojů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802,pilot vzdušných sil/pilotka vzdušných sil,http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802,0310,"Zaměstnanci v ozbrojených silách (kromě generálů, důstojníků a poddůstojníků)",,skos:broadMatch,
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,vysokoškolský učitel/vysokoškolská učitelka,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,2310.5,Asistenti na vysokých školách,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,manažer restaurace/manažerka restaurace,http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,1412.2,Řídící pracovníci v jídelnách (kromě školních),,skos:narrowMatch,
http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b,holič/holička,http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b,5141.0,Kadeřníci,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a7358961-46d4-4715-ac1e-6148fd042510,specialista pro životní prostředí/specialistka pro životní prostředí,http://data.europa.eu/esco/occupation/a7358961-46d4-4715-ac1e-6148fd042510,2143.0,Specialisté v oblasti průmyslové ekologie,,skos:broadMatch,
http://data.europa.eu/esco/occupation/f7450c1f-20b7-45dd-b3bb-25095830bf3f,úředník ministerstva zahraničních věcí/úřednice ministerstva zahraničních věcí,http://data.europa.eu/esco/occupation/f7450c1f-20b7-45dd-b3bb-25095830bf3f,4419.2,Úředníci zahraničních vztahů a služeb,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/17abb59e-a1f9-4ce8-88b7-569e5413dca9,značkovač/značkovačka doutníků,http://data.europa.eu/esco/occupation/17abb59e-a1f9-4ce8-88b7-569e5413dca9,8183.0,"Obsluha strojů na balení, plnění a etiketování",,skos:broadMatch,
http://data.europa.eu/esco/isco/C7233,"Mechanici a opraváři zemědělských, průmyslových a jiných strojů a zařízení",http://data.europa.eu/esco/isco/C7233,7233.9,Mechanici a opraváři ostatních strojů a zařízení (kromě přesných strojů),,skos:narrowMatch,
http://data.europa.eu/esco/occupation/00cee175-1376-43fb-9f02-ba3d7a910a58,řidič autobusu/řidička autobusu,http://data.europa.eu/esco/occupation/00cee175-1376-43fb-9f02-ba3d7a910a58,8331.1,Řidiči autobusů v městské hromadné dopravě,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c76566f1-97a1-43e9-a7d8-155db0e56987,výrobce nátěrů/výrobkyně nátěrů,http://data.europa.eu/esco/occupation/c76566f1-97a1-43e9-a7d8-155db0e56987,8131.1,"Obsluha strojů a zařízení pro zpracování chemikálií drcením, mícháním, teplem, filtrováním a destilací",,skos:broadMatch,
http://data.europa.eu/esco/occupation/814205e9-8bd1-4653-bdbc-fd2f9e9a8225,vedoucí prodejny kuchyní a koupelen,http://data.europa.eu/esco/occupation/814205e9-8bd1-4653-bdbc-fd2f9e9a8225,1420.1,Řídící pracovníci v maloobchodě,,skos:broadMatch,
http://data.europa.eu/esco/occupation/6df6c5cb-c1a2-42c8-acd0-1ee5563c36c1,biochemik/biochemička,http://data.europa.eu/esco/occupation/6df6c5cb-c1a2-42c8-acd0-1ee5563c36c1,2131.6,"Biochemici, biofyzici",,skos:broadMatch,"upravene z exact na specific, miro"
http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892,pracovník vkládání dat/pracovnice vkládání dat,http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892,4132.1,Operátoři počítačů pro vkládání dat,,skos:narrowMatch,"ESCO pracovnik vkladani dat robi aj triedenie, preskumava nedostatky, takze preto vsetci MS"
http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,vedoucí dřevozpracujícího podniku,http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5,1219.4,Řídící pracovníci v oblasti racionalizace výroby a investic,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c269387f-a652-4880-860a-e91ef105bfb7,ředitel předškolního zařízení/ředitelka předškolního zařízení,http://data.europa.eu/esco/occupation/c269387f-a652-4880-860a-e91ef105bfb7,1341.2,Řídící pracovníci v oblasti předškolní výchovy pro žáky se speciálními vzdělávacími potřebami,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/bca2528a-5a87-4576-a3b5-1edbbce40a9f,instruktor v autoškole/instruktorka v autoškole,http://data.europa.eu/esco/occupation/bca2528a-5a87-4576-a3b5-1edbbce40a9f,5165.0,Instruktoři autoškoly,,skos:exactMatch,
http://data.europa.eu/esco/occupation/a10eb17a-3c78-4f7a-a1da-8f31146339d3,zahradnický dělník/zahradnická dělnice,http://data.europa.eu/esco/occupation/a10eb17a-3c78-4f7a-a1da-8f31146339d3,9214.0,Pomocní pracovníci v zahradnictví,,skos:exactMatch,
http://data.europa.eu/esco/occupation/d3c1c718-a093-4e2e-80a0-2bd331266a8b,pracovník odpovědný za motory pohánějící vrtné zařízení ropné plošiny/pracovnice odpovědná za motory pohánějící vrtné zařízení ropné plošiny,http://data.europa.eu/esco/occupation/d3c1c718-a093-4e2e-80a0-2bd331266a8b,8113,Vrtači a příbuzní pracovníci,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a2abd144-2a36-45ea-919c-1fcc6ebc5d45,tapetář/tapetářka,http://data.europa.eu/esco/occupation/a2abd144-2a36-45ea-919c-1fcc6ebc5d45,7131.3,Tapetáři,,skos:exactMatch,
http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9,fyzikální technik/fyzikální technička,http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9,3111.2,Technici v oblasti fyziky,,skos:exactMatch,zmenila som to na exact - ok
http://data.europa.eu/esco/isco/C8189,Obsluha stacionárních strojů a zařízení jinde neuvedená,http://data.europa.eu/esco/isco/C8189,8189.6,Obsluha zařízení na výrobu a rozvod energií,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c93d58bd-3aa6-4de4-812d-010542f1dec8,obsluha tabletovacího stroje,http://data.europa.eu/esco/occupation/c93d58bd-3aa6-4de4-812d-010542f1dec8,8131.3,Obsluha strojů a zařízení pro farmaceutickou výrobu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,obchodní analytik/obchodní analytička,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,2413.6,Finanční analytici,,skos:closeMatch,
http://data.europa.eu/esco/occupation/7daa8fed-9a78-4fe2-afc2-153fc423040b,odborník na chování zvířat/odbornice na chování zvířat,http://data.europa.eu/esco/occupation/7daa8fed-9a78-4fe2-afc2-153fc423040b,2131.5,Zoologové,,skos:closeMatch,
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,manažer restaurace/manažerka restaurace,http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,1412.6,Řídící pracovníci v menzách,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50,lodní instruktor/lodní instruktorka,http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50,2320.4,Lektoři dalšího vzdělávání,,skos:broadMatch,
http://data.europa.eu/esco/occupation/96e139de-0756-45ad-b512-f7c2109a72b1,mistr montáže letadel/mistrová montáže letadel,http://data.europa.eu/esco/occupation/96e139de-0756-45ad-b512-f7c2109a72b1,3122.3,Mistři a příbuzní pracovníci ve strojírenství,,skos:broadMatch,
http://data.europa.eu/esco/occupation/219e7fdd-5889-4517-9e86-620a12d535aa,tranzitér přípravář / tranzitérka přípravářka,http://data.europa.eu/esco/occupation/219e7fdd-5889-4517-9e86-620a12d535aa,8312.5,Tranzitéři (dělníci),,skos:exactMatch,
http://data.europa.eu/esco/occupation/aa0fd823-2f45-41c8-a3c6-97d97885e455,pracovník akvakultury se specializací na závěsné systémy/pracovnice akvakultury se specializací na závěsné systémy,http://data.europa.eu/esco/occupation/aa0fd823-2f45-41c8-a3c6-97d97885e455,9216.0,Pomocní pracovníci v rybářství,,skos:broadMatch,
http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,správce zabezpečení ICT/správkyně zabezpečení ICT,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529.0,Specialisté v oblasti bezpečnosti dat a příbuzní pracovníci,,skos:broadMatch,
http://data.europa.eu/esco/occupation/825ab049-2f0c-4acf-b402-9c6bb51acca2,vedoucí sportovního zařízení,http://data.europa.eu/esco/occupation/825ab049-2f0c-4acf-b402-9c6bb51acca2,1431.3,Řídící pracovníci v oblasti sportu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/88760821-9df4-47a6-a1c2-ac08b9759396,návrhář zmenšených modelů/návrhářka zmenšených modelů,http://data.europa.eu/esco/occupation/88760821-9df4-47a6-a1c2-ac08b9759396,3432.3,"Návrháři dekorací, rekvizit, kostýmů",,skos:broadMatch,
http://data.europa.eu/esco/occupation/c8e6cdcc-824e-4887-8ee2-197e7d794258,geochemik/geochemička,http://data.europa.eu/esco/occupation/c8e6cdcc-824e-4887-8ee2-197e7d794258,2114.2,Geologové,,skos:broadMatch,
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,právník/právnička,http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,2611.9,Ostatní specialisté příbuzní advokátům a státním zástupcům,,skos:narrowMatch,
http://data.europa.eu/esco/isco/C1342,Vedoucí a řídící pracovníci v oblasti zdravotnictví,http://data.europa.eu/esco/isco/C1342,1342.4,Vrchní sestry v oblasti zdravotnictví,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/02ff199e-38b3-45fd-b659-68846cfeeb92,montér protipožárních systémů/montérka protipožárních systémů,http://data.europa.eu/esco/occupation/02ff199e-38b3-45fd-b659-68846cfeeb92,7126,"Instalatéři, potrubáři, stavební zámečníci a stavební klempíři",,skos:broadMatch,
http://data.europa.eu/esco/isco/C6121,Chovatelé hospodářských zvířat (kromě drůbeže),http://data.europa.eu/esco/isco/C6121,6121.9,Chovatelé ostatních hospodářských zvířat (kromě drůbeže),,skos:narrowMatch,
http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319,technik řízení jakosti/technička řízení jakosti,http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319,3113.5,"Elektrotechnici a technici energetici kontroly kvality, laboranti",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/8cc90646-fc23-445f-a95f-e28e6b5d5a05,animační pracovník/animační pracovnice,http://data.europa.eu/esco/occupation/8cc90646-fc23-445f-a95f-e28e6b5d5a05,5113.1,Průvodci a delegáti v cestovním ruchu,,skos:closeMatch,V NSP je animator  pod tymto CZ ISCO - jedna sa o kulturneho a aj sportoveho
http://data.europa.eu/esco/occupation/822bbc2d-bc6a-4fb5-afb8-89170120c6d8,technik údržby letiště/technička údržby letiště,http://data.europa.eu/esco/occupation/822bbc2d-bc6a-4fb5-afb8-89170120c6d8,3119,Technici v ostatních průmyslových oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/1009be17-7efd-45f1-a033-566bf179c588,šéfkuchař/šéfkuchařka,http://data.europa.eu/esco/occupation/1009be17-7efd-45f1-a033-566bf179c588,3434.9,Ostatní šéfkuchaři,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f,průvodčí vlaků v osobní dopravě,http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f,5112.2,Průvodčí vlaků v osobní dopravě,,skos:exactMatch,
http://data.europa.eu/esco/occupation/6f9398cc-c4cc-415e-a757-fd855f55fda2,strojník výroby netkaných textilií/strojnice výroby netkaných textilií,http://data.europa.eu/esco/occupation/6f9398cc-c4cc-415e-a757-fd855f55fda2,8159,"Obsluha strojů na výrobu a úpravu textilních, kožených a kožešinových výrobků jinde neuvedená",,skos:broadMatch,
http://data.europa.eu/esco/occupation/81f8d141-3f67-4fb0-a349-db0147ef7b3a,učitel odborného výcviku střední školy/učitelka odborného výcviku střední školy,http://data.europa.eu/esco/occupation/81f8d141-3f67-4fb0-a349-db0147ef7b3a,2320.3,Učitelé odborného výcviku (kromě pro žáky se speciálními vzdělávacími potřebami),,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,vědecký pracovník v zemědělství/vědecká pracovnice v zemědělství,http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,2132,"Specialisté v oblasti zemědělství, lesnictví, rybářství a vodního hospodářství",,skos:broadMatch,
http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed,referent veřejné správy/referentka veřejné správy,http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed,3343.6,"Odborní pracovníci zahraničních vztahů a služeb, vnitřních věcí státu a regionálního rozvoje",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/8afab6c4-6145-4ea1-a0ae-d2c3438bda7e,lodní stavitel/lodní stavitelka,http://data.europa.eu/esco/occupation/8afab6c4-6145-4ea1-a0ae-d2c3438bda7e,7214.0,Montéři kovových konstrukcí,,skos:broadMatch,
http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,analytik pojistného rizika/analytička pojistného rizika,http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,2413.1,Metodici a analytici finančního trhu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/7bc02fa7-7aaa-41a6-be5b-ab7a7b6684d3,inženýr v odvětví distribuce plynu/inženýrka v odvětví distribuce plynu,http://data.europa.eu/esco/occupation/7bc02fa7-7aaa-41a6-be5b-ab7a7b6684d3,2145.2,"Chemičtí inženýři projektanti, konstruktéři a specialisté v příbuzných oborech",,skos:broadMatch,
http://data.europa.eu/esco/occupation/febd4100-9a9b-46a0-b964-8623d79d0f32,analytik znečištění ovzduší/analytička znečištění ovzduší,http://data.europa.eu/esco/occupation/febd4100-9a9b-46a0-b964-8623d79d0f32,3141.4,Technici v oboru ekologie,,skos:broadMatch,
http://data.europa.eu/esco/occupation/2a226be5-6157-49e9-bd4b-e3b46d55c082,stavební dozor železničních staveb,http://data.europa.eu/esco/occupation/2a226be5-6157-49e9-bd4b-e3b46d55c082,3123.0,Mistři a příbuzní pracovníci ve stavebnictví,,skos:broadMatch,
http://data.europa.eu/esco/occupation/b73c752b-9858-4f53-82de-f3a340cbcae9,epidemiolog/epidemioložka,http://data.europa.eu/esco/occupation/b73c752b-9858-4f53-82de-f3a340cbcae9,2131.3,"Fyziologové, imunologové",,skos:broadMatch,
http://data.europa.eu/esco/occupation/3df28a39-9bfe-4e36-b394-a189ef967a74,instalatér koupelnového vybavení/instalatérka koupelnového vybavení,http://data.europa.eu/esco/occupation/3df28a39-9bfe-4e36-b394-a189ef967a74,7126.1,Stavební instalatéři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/ceb9910a-1174-4926-82c9-5afee2bd3702,vedoucí montáže skleněných stavebních konstrukcí,http://data.europa.eu/esco/occupation/ceb9910a-1174-4926-82c9-5afee2bd3702,3123.0,Mistři a příbuzní pracovníci ve stavebnictví,,skos:broadMatch,
http://data.europa.eu/esco/occupation/1822bfc2-e735-449f-ba00-ca71eb5c062b,správce objektu/správkyně objektu,http://data.europa.eu/esco/occupation/1822bfc2-e735-449f-ba00-ca71eb5c062b,3343.2,Odborní pracovníci hospodářské správy,,skos:closeMatch,
http://data.europa.eu/esco/occupation/fd4b90ed-6bb4-447e-b13a-afb8015700b3,specialista poradenství v oblasti prodeje solární energie/specialistka poradenství v oblasti prodeje solární energie,http://data.europa.eu/esco/occupation/fd4b90ed-6bb4-447e-b13a-afb8015700b3,2433.1,"Specialisté v oblasti prodeje a nákupu strojů, přístrojů a zařízení (kromě informačních a komunikačních technologií)",,skos:broadMatch,
