4d5bd738-9202-4fd7-bd8c-7dbe914048de,2144.1.2,landbouwkundig ingenieur,http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de,43490d39-3388-4743-bc71-e4bbdaa37b6c,OP-177,Landbouwkundig onderzoeker,Chargé d'études en agronomie (h/f/x),,skos:closeMatch,,Chargé d'études en agronomie (h/f/x)
4d5bd738-9202-4fd7-bd8c-7dbe914048de,2144.1.2,landbouwkundig ingenieur,http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de,10203e69-1230-448a-af29-6981b7f8aa23,OP-95,Proces- en productontwikkelaar,Responsable de recherche et développement en industrie (h/f/x),,skos:closeMatch,,Proces- en productontwikkelaar
4d5bd738-9202-4fd7-bd8c-7dbe914048de,2144.1.2,landbouwkundig ingenieur,http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de,10203e69-1230-448a-af29-6981b7f8aa23,OP-95,Proces- en productontwikkelaar,Responsable de recherche et développement en industrie (h/f/x),,skos:closeMatch,,Responsable de recherche et développement en industrie (h/f/x)
4d6d9057-5167-4158-8bc1-cc2f89d73fd7,2320.1.5,vakdocent schoonheidsverzorging beroepsonderwijs,http://data.europa.eu/esco/occupation/4d6d9057-5167-4158-8bc1-cc2f89d73fd7,362c5a73-c57d-4493-882d-360f9fdd749c,OP-496,Leerkracht secundair onderwijs,Enseignant dans l’enseignement secondaire (h/f/x),,skos:narrowMatch,,Leerkracht secundair onderwijs
4d6d9057-5167-4158-8bc1-cc2f89d73fd7,2320.1.5,vakdocent schoonheidsverzorging beroepsonderwijs,http://data.europa.eu/esco/occupation/4d6d9057-5167-4158-8bc1-cc2f89d73fd7,362c5a73-c57d-4493-882d-360f9fdd749c,OP-496,Leerkracht secundair onderwijs,Enseignant dans l’enseignement secondaire (h/f/x),,skos:narrowMatch,,Enseignant dans l’enseignement secondaire (h/f/x)
4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,3353.2,medewerker sociale zekerheid,http://data.europa.eu/esco/occupation/4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,0ed25a44-f398-48e3-996c-e99e6fee660e,OP-610,Beleidsuitvoerend medewerker overheidsdienst,Chargé de mission dans le service public (h/f/x),,skos:narrowMatch,,Beleidsuitvoerend medewerker overheidsdienst
4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,3353.2,medewerker sociale zekerheid,http://data.europa.eu/esco/occupation/4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,0ed25a44-f398-48e3-996c-e99e6fee660e,OP-610,Beleidsuitvoerend medewerker overheidsdienst,Chargé de mission dans le service public (h/f/x),,skos:narrowMatch,,Chargé de mission dans le service public (h/f/x)
4d7d2628-1405-4ff2-b5b5-bd0d57ed9bbd,3412.4.10,begeleider residentiële kinderen met een beperking,http://data.europa.eu/esco/occupation/4d7d2628-1405-4ff2-b5b5-bd0d57ed9bbd,7a90ca09-c23c-43f4-94c6-91fc0b0f73ce,OP-272,Verzorgende,Aide-familial (h/f/x),,skos:narrowMatch,,Verzorgende
4d7d2628-1405-4ff2-b5b5-bd0d57ed9bbd,3412.4.10,begeleider residentiële kinderen met een beperking,http://data.europa.eu/esco/occupation/4d7d2628-1405-4ff2-b5b5-bd0d57ed9bbd,7a90ca09-c23c-43f4-94c6-91fc0b0f73ce,OP-272,Verzorgende,Aide-familial (h/f/x),,skos:narrowMatch,,Aide-familial (h/f/x)
4daee8bd-8400-4da6-ba52-30d4c193d1a9,2149.3,luchthaveningenieur,http://data.europa.eu/esco/occupation/4daee8bd-8400-4da6-ba52-30d4c193d1a9,fab642eb-dd26-4a3e-b9cd-6f59156a21f5,OP-428,Verantwoordelijke onderhoud van gebouwen en infrastructuur,Responsable de l'entretien des bâtiments et infrastructures (h/f/x),,skos:narrowMatch,,Verantwoordelijke onderhoud van gebouwen en infrastructuur
4daee8bd-8400-4da6-ba52-30d4c193d1a9,2149.3,luchthaveningenieur,http://data.europa.eu/esco/occupation/4daee8bd-8400-4da6-ba52-30d4c193d1a9,fab642eb-dd26-4a3e-b9cd-6f59156a21f5,OP-428,Verantwoordelijke onderhoud van gebouwen en infrastructuur,Responsable de l'entretien des bâtiments et infrastructures (h/f/x),,skos:narrowMatch,,Responsable de l'entretien des bâtiments et infrastructures (h/f/x)
4dc6e03f-bfb0-4078-a453-01bd1cb735aa,5223.7.9,verkoopspecialist computers en computerbenodigdheden,http://data.europa.eu/esco/occupation/4dc6e03f-bfb0-4078-a453-01bd1cb735aa,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:closeMatch,,Winkelverkoper
4dc6e03f-bfb0-4078-a453-01bd1cb735aa,5223.7.9,verkoopspecialist computers en computerbenodigdheden,http://data.europa.eu/esco/occupation/4dc6e03f-bfb0-4078-a453-01bd1cb735aa,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:closeMatch,,Vendeur de magasin (h/f/x)
4dceca8d-9faf-487b-b342-c9d7dc209533,3423.1.2.1,assistent-animator outdooractiviteiten,http://data.europa.eu/esco/occupation/4dceca8d-9faf-487b-b342-c9d7dc209533,ce6fc72c-8aec-4119-b40f-43aae5c2d420,OP-162,Begeleider culturele en recreatieve activiteiten,Animateur d'activités culturelles ou ludiques (h/f/x),,skos:closeMatch,,Begeleider culturele en recreatieve activiteiten
4dceca8d-9faf-487b-b342-c9d7dc209533,3423.1.2.1,assistent-animator outdooractiviteiten,http://data.europa.eu/esco/occupation/4dceca8d-9faf-487b-b342-c9d7dc209533,ce6fc72c-8aec-4119-b40f-43aae5c2d420,OP-162,Begeleider culturele en recreatieve activiteiten,Animateur d'activités culturelles ou ludiques (h/f/x),,skos:closeMatch,,Animateur d'activités culturelles ou ludiques (h/f/x)
4e0c14d6-b170-40f1-bcdc-703c0b92109b,5141.1.1,herenkapper,http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b,498fdaa8-453a-458a-8cf3-282860d3ed6b,OP-15,Kapper,Coiffeur (h/f/x),,skos:narrowMatch,,Kapper
4e0c14d6-b170-40f1-bcdc-703c0b92109b,5141.1.1,herenkapper,http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b,498fdaa8-453a-458a-8cf3-282860d3ed6b,OP-15,Kapper,Coiffeur (h/f/x),,skos:narrowMatch,,Coiffeur (h/f/x)
4e3fede9-5522-4624-91bc-b59c79fada02,2144.1.16,verpakkingsingenieur,http://data.europa.eu/esco/occupation/4e3fede9-5522-4624-91bc-b59c79fada02,10203e69-1230-448a-af29-6981b7f8aa23,OP-95,Proces- en productontwikkelaar,Responsable de recherche et développement en industrie (h/f/x),,skos:closeMatch,,Proces- en productontwikkelaar
4e3fede9-5522-4624-91bc-b59c79fada02,2144.1.16,verpakkingsingenieur,http://data.europa.eu/esco/occupation/4e3fede9-5522-4624-91bc-b59c79fada02,10203e69-1230-448a-af29-6981b7f8aa23,OP-95,Proces- en productontwikkelaar,Responsable de recherche et développement en industrie (h/f/x),,skos:closeMatch,,Responsable de recherche et développement en industrie (h/f/x)
4e4a1aa1-ca53-406e-9ca6-889d4621a0ed,3433.2,bibliothecaris big-data-archief,http://data.europa.eu/esco/occupation/4e4a1aa1-ca53-406e-9ca6-889d4621a0ed,a2331b2e-2cd0-417b-bc7a-8d7b942da7bd,OP-659,Bibliotheekdeskundige,Expert de bibliothèque (h/f/x),,skos:narrowMatch,,Bibliotheekdeskundige
4e4a1aa1-ca53-406e-9ca6-889d4621a0ed,3433.2,bibliothecaris big-data-archief,http://data.europa.eu/esco/occupation/4e4a1aa1-ca53-406e-9ca6-889d4621a0ed,a2331b2e-2cd0-417b-bc7a-8d7b942da7bd,OP-659,Bibliotheekdeskundige,Expert de bibliothèque (h/f/x),,skos:narrowMatch,,Expert de bibliothèque (h/f/x)
4e4a291d-1d38-4c5a-812a-5827d0691b11,2411.1.4,budgetanalist,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,b5a48d8c-2046-4687-be4a-9e4917023c61,OP-25,Verantwoordelijke budgetbeheer,Responsable de la gestion budgétaire (h/f/x),,skos:closeMatch,,Verantwoordelijke budgetbeheer
4e4a291d-1d38-4c5a-812a-5827d0691b11,2411.1.4,budgetanalist,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,b5a48d8c-2046-4687-be4a-9e4917023c61,OP-25,Verantwoordelijke budgetbeheer,Responsable de la gestion budgétaire (h/f/x),,skos:closeMatch,,Responsable de la gestion budgétaire (h/f/x)
4e7a3641-7bd3-4290-9f0c-0e7ca776fb0e,5249.2.1.7,verhuurmedewerker watertransportmateriaal,http://data.europa.eu/esco/occupation/4e7a3641-7bd3-4290-9f0c-0e7ca776fb0e,39abe52f-e6c9-4453-8a10-254987d14013,OP-80,"Verhuurder van gereedschappen en machines, auto's en vrijetijdsmaterieel",Loueur de véhicules et de matériel de loisirs (h/f/x),,skos:narrowMatch,,"Verhuurder van gereedschappen en machines, auto's en vrijetijdsmaterieel"
4e7a3641-7bd3-4290-9f0c-0e7ca776fb0e,5249.2.1.7,verhuurmedewerker watertransportmateriaal,http://data.europa.eu/esco/occupation/4e7a3641-7bd3-4290-9f0c-0e7ca776fb0e,39abe52f-e6c9-4453-8a10-254987d14013,OP-80,"Verhuurder van gereedschappen en machines, auto's en vrijetijdsmaterieel",Loueur de véhicules et de matériel de loisirs (h/f/x),,skos:narrowMatch,,Loueur de véhicules et de matériel de loisirs (h/f/x)
4e8a5d3e-66de-4661-9927-ef3123cc79e9,2310.1.3,docent architectuur hoger onderwijs,http://data.europa.eu/esco/occupation/4e8a5d3e-66de-4661-9927-ef3123cc79e9,19843c0a-710a-48e6-bd64-b395961f829c,OP-2,Architect bouw,Architecte (h/f/x),,skos:closeMatch,,Architect bouw
4e8a5d3e-66de-4661-9927-ef3123cc79e9,2310.1.3,docent architectuur hoger onderwijs,http://data.europa.eu/esco/occupation/4e8a5d3e-66de-4661-9927-ef3123cc79e9,19843c0a-710a-48e6-bd64-b395961f829c,OP-2,Architect bouw,Architecte (h/f/x),,skos:closeMatch,,Architecte (h/f/x)
4e8a5d3e-66de-4661-9927-ef3123cc79e9,2310.1.3,docent architectuur hoger onderwijs,http://data.europa.eu/esco/occupation/4e8a5d3e-66de-4661-9927-ef3123cc79e9,637a02b8-ec30-460f-baa6-5d1ccf13e1e2,OP-525,Hoogleraar aan een universiteit,Enseignant universitaire (h/f/x),,skos:narrowMatch,,Hoogleraar aan een universiteit
4e8a5d3e-66de-4661-9927-ef3123cc79e9,2310.1.3,docent architectuur hoger onderwijs,http://data.europa.eu/esco/occupation/4e8a5d3e-66de-4661-9927-ef3123cc79e9,637a02b8-ec30-460f-baa6-5d1ccf13e1e2,OP-525,Hoogleraar aan een universiteit,Enseignant universitaire (h/f/x),,skos:narrowMatch,,Enseignant universitaire (h/f/x)
4eada7b3-5026-4030-936b-4a80aed37252,2320.1.24,vakdocent reizen en toerisme beroepsonderwijs,http://data.europa.eu/esco/occupation/4eada7b3-5026-4030-936b-4a80aed37252,362c5a73-c57d-4493-882d-360f9fdd749c,OP-496,Leerkracht secundair onderwijs,Enseignant dans l’enseignement secondaire (h/f/x),,skos:narrowMatch,,Leerkracht secundair onderwijs
4eada7b3-5026-4030-936b-4a80aed37252,2320.1.24,vakdocent reizen en toerisme beroepsonderwijs,http://data.europa.eu/esco/occupation/4eada7b3-5026-4030-936b-4a80aed37252,362c5a73-c57d-4493-882d-360f9fdd749c,OP-496,Leerkracht secundair onderwijs,Enseignant dans l’enseignement secondaire (h/f/x),,skos:narrowMatch,,Enseignant dans l’enseignement secondaire (h/f/x)
4ed22a87-8478-4731-be11-5942eacb2e16,2412.9,subsidieadviseur,http://data.europa.eu/esco/occupation/4ed22a87-8478-4731-be11-5942eacb2e16,d33d1cc2-ad8c-4d66-aa72-78eb975ab5b6,OP-20,Financieel analist,Analyste financier (h/f/x),,skos:narrowMatch,,Financieel analist
4ed22a87-8478-4731-be11-5942eacb2e16,2412.9,subsidieadviseur,http://data.europa.eu/esco/occupation/4ed22a87-8478-4731-be11-5942eacb2e16,d33d1cc2-ad8c-4d66-aa72-78eb975ab5b6,OP-20,Financieel analist,Analyste financier (h/f/x),,skos:narrowMatch,,Analyste financier (h/f/x)
4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,3432.4.1,decorschilder,http://data.europa.eu/esco/occupation/4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,0c418cfa-b61f-4601-98e9-e051e00dfb95,OP-215,Schilder-decorateur,Peintre-décorateur (h/f/x),,skos:closeMatch,,Schilder-decorateur
4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,3432.4.1,decorschilder,http://data.europa.eu/esco/occupation/4ed36f4c-9d5b-4a01-bf59-7f3c7844ce95,0c418cfa-b61f-4601-98e9-e051e00dfb95,OP-215,Schilder-decorateur,Peintre-décorateur (h/f/x),,skos:closeMatch,,Peintre-décorateur (h/f/x)
4ed9ce62-75d4-4b05-80d4-e86528fecdcd,9612.1,recyclingmedewerker,http://data.europa.eu/esco/occupation/4ed9ce62-75d4-4b05-80d4-e86528fecdcd,8b597561-a016-44ed-9803-04e614f1a1bc,OP-423,Sorteerder recyclage,Trieur de déchets (h/f/x),,skos:narrowMatch,,Sorteerder recyclage
4ed9ce62-75d4-4b05-80d4-e86528fecdcd,9612.1,recyclingmedewerker,http://data.europa.eu/esco/occupation/4ed9ce62-75d4-4b05-80d4-e86528fecdcd,8b597561-a016-44ed-9803-04e614f1a1bc,OP-423,Sorteerder recyclage,Trieur de déchets (h/f/x),,skos:narrowMatch,,Trieur de déchets (h/f/x)
4edbde9f-218e-49c7-812f-c45262fb4128,3412.4.7,woonbegeleider,http://data.europa.eu/esco/occupation/4edbde9f-218e-49c7-812f-c45262fb4128,7a90ca09-c23c-43f4-94c6-91fc0b0f73ce,OP-272,Verzorgende,Aide-familial (h/f/x),,skos:closeMatch,,Verzorgende
4edbde9f-218e-49c7-812f-c45262fb4128,3412.4.7,woonbegeleider,http://data.europa.eu/esco/occupation/4edbde9f-218e-49c7-812f-c45262fb4128,7a90ca09-c23c-43f4-94c6-91fc0b0f73ce,OP-272,Verzorgende,Aide-familial (h/f/x),,skos:closeMatch,,Aide-familial (h/f/x)
4efdf62f-a1d9-450e-aebc-2d6a6110f05d,2659.1,gemeenschapskunstenaar,http://data.europa.eu/esco/occupation/4efdf62f-a1d9-450e-aebc-2d6a6110f05d,ce6fc72c-8aec-4119-b40f-43aae5c2d420,OP-162,Begeleider culturele en recreatieve activiteiten,Animateur d'activités culturelles ou ludiques (h/f/x),,skos:narrowMatch,,Begeleider culturele en recreatieve activiteiten
4efdf62f-a1d9-450e-aebc-2d6a6110f05d,2659.1,gemeenschapskunstenaar,http://data.europa.eu/esco/occupation/4efdf62f-a1d9-450e-aebc-2d6a6110f05d,ce6fc72c-8aec-4119-b40f-43aae5c2d420,OP-162,Begeleider culturele en recreatieve activiteiten,Animateur d'activités culturelles ou ludiques (h/f/x),,skos:narrowMatch,,Animateur d'activités culturelles ou ludiques (h/f/x)
4efee3ed-de09-44c6-bd4a-d9eaafd04683,2146.5.2,metaalkundige,http://data.europa.eu/esco/occupation/4efee3ed-de09-44c6-bd4a-d9eaafd04683,e3665102-d28a-4ee3-86ea-3be53c9e4015,OP-181,Laborant industriële productie,Laborantin de production industrielle (h/f/x),,skos:closeMatch,,Laborant industriële productie
4efee3ed-de09-44c6-bd4a-d9eaafd04683,2146.5.2,metaalkundige,http://data.europa.eu/esco/occupation/4efee3ed-de09-44c6-bd4a-d9eaafd04683,e3665102-d28a-4ee3-86ea-3be53c9e4015,OP-181,Laborant industriële productie,Laborantin de production industrielle (h/f/x),,skos:closeMatch,,Laborantin de production industrielle (h/f/x)
4efee3ed-de09-44c6-bd4a-d9eaafd04683,2146.5.2,metaalkundige,http://data.europa.eu/esco/occupation/4efee3ed-de09-44c6-bd4a-d9eaafd04683,6c5df307-5fc5-4dab-9039-1e41585472d0,OP-434,Onderzoeker exacte wetenschappen,Chercheur en sciences exactes (h/f/x),,skos:narrowMatch,,Onderzoeker exacte wetenschappen
4efee3ed-de09-44c6-bd4a-d9eaafd04683,2146.5.2,metaalkundige,http://data.europa.eu/esco/occupation/4efee3ed-de09-44c6-bd4a-d9eaafd04683,6c5df307-5fc5-4dab-9039-1e41585472d0,OP-434,Onderzoeker exacte wetenschappen,Chercheur en sciences exactes (h/f/x),,skos:narrowMatch,,Chercheur en sciences exactes (h/f/x)
4f08cd74-71c6-43aa-88d4-841e5bb677f7,2269.7,assistent-podoloog,http://data.europa.eu/esco/occupation/4f08cd74-71c6-43aa-88d4-841e5bb677f7,fac31cbd-1677-42bd-b601-2bcbbc0b64cf,OP-447,Podoloog,Podologue (h/f/x),,skos:narrowMatch,,Podoloog
4f08cd74-71c6-43aa-88d4-841e5bb677f7,2269.7,assistent-podoloog,http://data.europa.eu/esco/occupation/4f08cd74-71c6-43aa-88d4-841e5bb677f7,fac31cbd-1677-42bd-b601-2bcbbc0b64cf,OP-447,Podoloog,Podologue (h/f/x),,skos:narrowMatch,,Podologue (h/f/x)
4f2f2539-3e38-4393-9dac-a9a48af7cd32,2166.4.2,casting director,http://data.europa.eu/esco/occupation/4f2f2539-3e38-4393-9dac-a9a48af7cd32,36c9a54f-35a9-4eff-9bff-37a5065103a0,OP-376,"Agent van artiesten, modellen en atleten","Agent des artistes, des modèles et des athlètes (h/f/x)",,skos:narrowMatch,,"Agent van artiesten, modellen en atleten"
4f2f2539-3e38-4393-9dac-a9a48af7cd32,2166.4.2,casting director,http://data.europa.eu/esco/occupation/4f2f2539-3e38-4393-9dac-a9a48af7cd32,36c9a54f-35a9-4eff-9bff-37a5065103a0,OP-376,"Agent van artiesten, modellen en atleten","Agent des artistes, des modèles et des athlètes (h/f/x)",,skos:narrowMatch,,"Agent des artistes, des modèles et des athlètes (h/f/x)"
4f49df98-98b8-4a9e-98ad-9c5557817eba,1213.2.2,directeur strategische planning,http://data.europa.eu/esco/occupation/4f49df98-98b8-4a9e-98ad-9c5557817eba,540c05a8-4de7-40e6-8705-0e3a0f5f0c80,OP-348,Trend- en marktanalist,Analyste des tendances et marchés (h/f/x),,skos:closeMatch,,Trend- en marktanalist
4f49df98-98b8-4a9e-98ad-9c5557817eba,1213.2.2,directeur strategische planning,http://data.europa.eu/esco/occupation/4f49df98-98b8-4a9e-98ad-9c5557817eba,540c05a8-4de7-40e6-8705-0e3a0f5f0c80,OP-348,Trend- en marktanalist,Analyste des tendances et marchés (h/f/x),,skos:closeMatch,,Analyste des tendances et marchés (h/f/x)
4f4d33a1-0b41-4dd9-8a42-aeba5a3974ab,2152.1.10,ingenieur sensortechniek,http://data.europa.eu/esco/occupation/4f4d33a1-0b41-4dd9-8a42-aeba5a3974ab,10203e69-1230-448a-af29-6981b7f8aa23,OP-95,Proces- en productontwikkelaar,Responsable de recherche et développement en industrie (h/f/x),,skos:narrowMatch,,Proces- en productontwikkelaar
4f4d33a1-0b41-4dd9-8a42-aeba5a3974ab,2152.1.10,ingenieur sensortechniek,http://data.europa.eu/esco/occupation/4f4d33a1-0b41-4dd9-8a42-aeba5a3974ab,10203e69-1230-448a-af29-6981b7f8aa23,OP-95,Proces- en productontwikkelaar,Responsable de recherche et développement en industrie (h/f/x),,skos:narrowMatch,,Responsable de recherche et développement en industrie (h/f/x)
4f5bc9a5-e989-409b-bfb5-973b472163cd,2634.2.2,onderwijspsycholoog,http://data.europa.eu/esco/occupation/4f5bc9a5-e989-409b-bfb5-973b472163cd,cde35e64-71d4-4033-b3b6-0372878b6c29,OP-257,Psycholoog,Psychologue (h/f/x),,skos:narrowMatch,,Psycholoog
4f5bc9a5-e989-409b-bfb5-973b472163cd,2634.2.2,onderwijspsycholoog,http://data.europa.eu/esco/occupation/4f5bc9a5-e989-409b-bfb5-973b472163cd,cde35e64-71d4-4033-b3b6-0372878b6c29,OP-257,Psycholoog,Psychologue (h/f/x),,skos:narrowMatch,,Psychologue (h/f/x)
4f5e4fb1-58bd-4abd-bb06-4af9203a1518,8122.9,vijlmachinebediener,http://data.europa.eu/esco/occupation/4f5e4fb1-58bd-4abd-bb06-4af9203a1518,1eaab275-34c7-4541-9361-ae7971a0fdb2,OP-486,Industrieel polijster,Polisseur industriel (h/f/x),,skos:narrowMatch,,Industrieel polijster
4f5e4fb1-58bd-4abd-bb06-4af9203a1518,8122.9,vijlmachinebediener,http://data.europa.eu/esco/occupation/4f5e4fb1-58bd-4abd-bb06-4af9203a1518,1eaab275-34c7-4541-9361-ae7971a0fdb2,OP-486,Industrieel polijster,Polisseur industriel (h/f/x),,skos:narrowMatch,,Polisseur industriel (h/f/x)
4f89b0d2-b666-4890-af01-25d1d60da1f3,2633.3,politicoloog,http://data.europa.eu/esco/occupation/4f89b0d2-b666-4890-af01-25d1d60da1f3,1b104564-a1a0-450d-bbde-ad6cc5d33cbb,OP-432,Onderzoeker humane wetenschappen,Chercheur en sciences sociales ou humaines (h/f/x),,skos:closeMatch,,Onderzoeker humane wetenschappen
4f89b0d2-b666-4890-af01-25d1d60da1f3,2633.3,politicoloog,http://data.europa.eu/esco/occupation/4f89b0d2-b666-4890-af01-25d1d60da1f3,1b104564-a1a0-450d-bbde-ad6cc5d33cbb,OP-432,Onderzoeker humane wetenschappen,Chercheur en sciences sociales ou humaines (h/f/x),,skos:closeMatch,,Chercheur en sciences sociales ou humaines (h/f/x)
4fe4b1f1-e84d-4056-b062-83d5a64fc571,1312.1,oogstmanager in de aquacultuur,http://data.europa.eu/esco/occupation/4fe4b1f1-e84d-4056-b062-83d5a64fc571,7930ac5c-e8ee-4c8f-883a-031f000e57d2,OP-37,"Kweker van vis, week- en schelpdieren",Aquaculteur (h/f/x),,skos:narrowMatch,,"Kweker van vis, week- en schelpdieren"
4fe4b1f1-e84d-4056-b062-83d5a64fc571,1312.1,oogstmanager in de aquacultuur,http://data.europa.eu/esco/occupation/4fe4b1f1-e84d-4056-b062-83d5a64fc571,7930ac5c-e8ee-4c8f-883a-031f000e57d2,OP-37,"Kweker van vis, week- en schelpdieren",Aquaculteur (h/f/x),,skos:narrowMatch,,Aquaculteur (h/f/x)
4fef1907-cf82-413b-841a-02ef57e299a6,3141.2,technicus wetenschappelijk laboratorium,http://data.europa.eu/esco/occupation/4fef1907-cf82-413b-841a-02ef57e299a6,fbb0d241-7b36-4751-acc5-4c2b4c593a05,OP-168,Medisch laboratorium technoloog,Technologue de laboratoire médical (h/f/x),,skos:narrowMatch,,Medisch laboratorium technoloog
4fef1907-cf82-413b-841a-02ef57e299a6,3141.2,technicus wetenschappelijk laboratorium,http://data.europa.eu/esco/occupation/4fef1907-cf82-413b-841a-02ef57e299a6,fbb0d241-7b36-4751-acc5-4c2b4c593a05,OP-168,Medisch laboratorium technoloog,Technologue de laboratoire médical (h/f/x),,skos:narrowMatch,,Technologue de laboratoire médical (h/f/x)
5001506f-dd7d-4801-92ac-6f7e93b45133,3139.2,bediener van gerobotiseerde installaties,http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133,eb59a281-750d-4a90-a493-feebb750f408,OP-492,Industrieel schilder,Peintre industriel (h/f/x),,skos:broadMatch,,Industrieel schilder
5001506f-dd7d-4801-92ac-6f7e93b45133,3139.2,bediener van gerobotiseerde installaties,http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133,eb59a281-750d-4a90-a493-feebb750f408,OP-492,Industrieel schilder,Peintre industriel (h/f/x),,skos:broadMatch,,Peintre industriel (h/f/x)
5001506f-dd7d-4801-92ac-6f7e93b45133,3139.2,bediener van gerobotiseerde installaties,http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133,2a9ea5f2-ac82-4f53-bebb-5cd361004d6c,OP-592,Productieoperator metaalbewerking,Conducteur d'installation automatisée ou robotisée de fabrication mécanique (h/f/x),,skos:broadMatch,,Productieoperator metaalbewerking
5001506f-dd7d-4801-92ac-6f7e93b45133,3139.2,bediener van gerobotiseerde installaties,http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133,2a9ea5f2-ac82-4f53-bebb-5cd361004d6c,OP-592,Productieoperator metaalbewerking,Conducteur d'installation automatisée ou robotisée de fabrication mécanique (h/f/x),,skos:broadMatch,,Conducteur d'installation automatisée ou robotisée de fabrication mécanique (h/f/x)
